expenditure_category,election_period,amount,reg_no,id
"Filing Fee, Escheat, Fine",2014-2016,250.00,CC11193,16111
Donations,2014-2016,237.50,CC11193,16112
Other,2014-2016,1975.42,CC11193,16113
"Advertising, Media & Collateral Materials",2014-2016,17466.97,CC11193,16114
"Bank Charges, Merchant Fees & Adjustments",2014-2016,27.50,CC11193,16115
Campaign Headquarters,2014-2016,1675.00,CC11193,16116
Postage/Mailing,2014-2016,12582.66,CC11193,16117
Office Supplies,2016-2018,29.28,CC11193,16118
"Advertising, Media & Collateral Materials",2016-2018,4592.46,CC11193,16119
"Printing, Postage, Mailing & Freight",2016-2018,465.46,CC11193,16120
Postage/Mailing,2016-2018,245.00,CC11193,16121
Other,2016-2018,1213.07,CC11193,16122
Membership & Subscription Fees,2018-2020,905.68,CC11193,16123
"Printing, Postage, Mailing & Freight",2018-2020,14250.57,CC11193,16124
Donations,2018-2020,1200.00,CC11193,16125
Office Supplies,2018-2020,404.75,CC11193,16126
"Contract, Employee & Professional Services",2018-2020,6000.00,CC11193,16127
Employee/Volunteer Gifts,2018-2020,156.26,CC11193,16128
Events & Activities,2018-2020,396.30,CC11193,16129
Durable Assets (Supplies/Equipment),2018-2020,1154.74,CC11193,16130
"Advertising, Media & Collateral Materials",2018-2020,8797.23,CC11193,16131
Other,2018-2020,730.16,CC11193,16132
"Filing Fee, Escheat, Fine",2018-2020,500.00,CC11193,16133
Food & Beverages,2018-2020,5646.45,CC11193,16134
Office Supplies,2020-2022,123.29,CC11193,16135
Food & Beverages,2020-2022,17.89,CC11193,16136
Membership & Subscription Fees,2020-2022,156.36,CC11193,16137
Postage/Mailing,2012-2016,363.20,CC11194,16138
"Bank Charges, Merchant Fees & Adjustments",2012-2016,95.38,CC11194,16139
"Filing Fee, Escheat, Fine",2012-2016,50.88,CC11194,16140
Donations,2012-2016,25.00,CC11194,16141
Campaign Headquarters,2012-2016,600.25,CC11194,16142
Travel & Lodging,2012-2016,308.40,CC11194,16143
Other,2012-2016,1061.57,CC11194,16144
"Printing, Postage, Mailing & Freight",2012-2016,2266.97,CC11194,16145
Food & Beverages,2012-2016,1029.16,CC11194,16146
"Contract, Employee & Professional Services",2012-2016,375.00,CC11194,16147
"Advertising, Media & Collateral Materials",2012-2016,22968.44,CC11194,16148
"Surveys, Polls, Research & Voter Lists",2012-2016,100.00,CC11194,16149
Office Supplies,2012-2016,32.54,CC11194,16150
Contribution to Political Party,2012-2016,100.00,CC11194,16151
Hawaii Election Campaign Fund,2014-2018,2383.33,CC11195,16152
Campaign Headquarters,2014-2018,1617.78,CC11195,16153
"Contract, Employee & Professional Services",2014-2018,12739.55,CC11195,16154
"Surveys, Polls, Research & Voter Lists",2014-2018,1755.78,CC11195,16155
Donations,2014-2018,3378.12,CC11195,16156
Postage/Mailing,2014-2018,467.26,CC11195,16157
Durable Assets (Supplies/Equipment),2014-2018,1208.34,CC11195,16158
Office Supplies,2014-2018,802.67,CC11195,16159
"Bank Charges, Merchant Fees & Adjustments",2014-2018,6.00,CC11195,16160
"Printing, Postage, Mailing & Freight",2014-2018,35068.73,CC11195,16161
"Filing Fee, Escheat, Fine",2014-2018,200.00,CC11195,16162
Utilities,2014-2018,508.74,CC11195,16163
Travel & Lodging,2014-2018,269.98,CC11195,16164
"Advertising, Media & Collateral Materials",2014-2018,148086.79,CC11195,16165
Food & Beverages,2014-2018,33928.32,CC11195,16166
Other,2014-2018,6669.48,CC11195,16167
"Advertising, Media & Collateral Materials",2018-2022,21388.96,CC11195,16168
"Printing, Postage, Mailing & Freight",2018-2022,5128.15,CC11195,16169
Hawaii Election Campaign Fund,2018-2022,750.00,CC11195,16170
Other,2018-2022,1231.34,CC11195,16171
"Contract, Employee & Professional Services",2018-2022,1068.36,CC11195,16172
Campaign Headquarters,2018-2022,727.12,CC11195,16173
"Filing Fee, Escheat, Fine",2018-2022,50.00,CC11195,16174
Donations,2018-2022,1995.00,CC11195,16175
Food & Beverages,2018-2022,1595.24,CC11195,16176
Membership & Subscription Fees,2018-2022,1347.90,CC11195,16177
Office Supplies,2018-2022,639.03,CC11195,16178
Utilities,2018-2022,374.69,CC11195,16179
Contribution to Political Party,2018-2022,250.00,CC11195,16180
"Surveys, Polls, Research & Voter Lists",2014-2016,300.00,CC11196,16181
Campaign Headquarters,2014-2016,65.00,CC11196,16182
Office Supplies,2014-2016,72.76,CC11196,16183
"Filing Fee, Escheat, Fine",2014-2016,25.00,CC11196,16184
"Contract, Employee & Professional Services",2014-2016,883.82,CC11196,16185
Other,2014-2016,416.63,CC11196,16186
Food & Beverages,2014-2016,797.39,CC11196,16187
"Bank Charges, Merchant Fees & Adjustments",2014-2016,127.34,CC11196,16188
"Advertising, Media & Collateral Materials",2014-2016,4163.91,CC11196,16189
"Printing, Postage, Mailing & Freight",2014-2016,3339.71,CC11196,16190
Postage/Mailing,2014-2016,2482.71,CC11196,16191
Travel & Lodging,2014-2016,1120.59,CC11196,16192
"Printing, Postage, Mailing & Freight",2014-2016,2604.42,CC11197,16193
Travel & Lodging,2014-2016,1736.29,CC11197,16194
Food & Beverages,2014-2016,9866.15,CC11197,16195
"Advertising, Media & Collateral Materials",2014-2016,19234.84,CC11197,16196
Office Supplies,2014-2016,477.98,CC11197,16197
"Contract, Employee & Professional Services",2014-2016,906.22,CC11197,16198
Candidate Fundraiser Tickets,2014-2016,570.00,CC11197,16199
Campaign Headquarters,2014-2016,1074.00,CC11197,16200
"Filing Fee, Escheat, Fine",2014-2016,25.00,CC11197,16201
Insurance,2014-2016,352.00,CC11197,16202
Postage/Mailing,2014-2016,437.50,CC11197,16203
Other,2014-2016,16469.53,CC11197,16204
Donations,2014-2016,860.00,CC11197,16205
Contribution to Political Party,2014-2016,265.00,CC11197,16206
"Advertising, Media & Collateral Materials",2016-2018,15098.86,CC11197,16207
"Filing Fee, Escheat, Fine",2016-2018,250.00,CC11197,16208
Food & Beverages,2016-2018,2153.51,CC11197,16209
"Printing, Postage, Mailing & Freight",2016-2018,15055.36,CC11197,16210
Hawaii Election Campaign Fund,2016-2018,83.33,CC11197,16211
Office Supplies,2016-2018,38.51,CC11197,16212
Other,2016-2018,11037.58,CC11197,16213
Candidate Fundraiser Tickets,2016-2018,600.00,CC11197,16214
"Contract, Employee & Professional Services",2016-2018,23426.21,CC11197,16215
Membership & Subscription Fees,2016-2018,30.00,CC11197,16216
Donations,2016-2018,590.00,CC11197,16217
Postage/Mailing,2016-2018,41.57,CC11197,16218
Contribution to Political Party,2016-2018,10.00,CC11197,16219
Other,2018-2020,3250.00,CC11197,16220
"Contract, Employee & Professional Services",2014-2016,300.00,CC11198,16221
"Surveys, Polls, Research & Voter Lists",2014-2016,202.00,CC11198,16222
"Filing Fee, Escheat, Fine",2014-2016,25.00,CC11198,16223
"Advertising, Media & Collateral Materials",2014-2016,10129.51,CC11198,16224
Office Supplies,2014-2016,54.53,CC11198,16225
Food & Beverages,2014-2016,860.71,CC11198,16226
Campaign Headquarters,2014-2016,486.66,CC11198,16227
"Bank Charges, Merchant Fees & Adjustments",2014-2016,152.65,CC11198,16228
Other,2014-2016,2023.34,CC11198,16229
"Printing, Postage, Mailing & Freight",2014-2016,4101.57,CC11198,16230
Postage/Mailing,2014-2016,5628.59,CC11198,16231
Contribution to Political Party,2014-2016,75.00,CC11198,16232
Postage/Mailing,2016-2018,1050.00,CC11198,16233
"Advertising, Media & Collateral Materials",2016-2018,13284.21,CC11198,16234
"Filing Fee, Escheat, Fine",2016-2018,25.00,CC11198,16235
Food & Beverages,2016-2018,499.00,CC11198,16236
Campaign Headquarters,2016-2018,85.00,CC11198,16237
"Bank Charges, Merchant Fees & Adjustments",2016-2018,92.79,CC11198,16238
Other,2016-2018,414.05,CC11198,16239
Candidate Fundraiser Tickets,2016-2018,75.00,CC11198,16240
Other,2018-2020,50.15,CC11198,16241
Food & Beverages,2012-2016,20977.30,CC11199,16242
Donations,2012-2016,1315.00,CC11199,16243
Utilities,2012-2016,988.02,CC11199,16244
"Bank Charges, Merchant Fees & Adjustments",2012-2016,481.30,CC11199,16245
Hawaii Election Campaign Fund,2012-2016,500.00,CC11199,16246
"Advertising, Media & Collateral Materials",2012-2016,127932.15,CC11199,16247
Office Supplies,2012-2016,817.82,CC11199,16248
Campaign Headquarters,2012-2016,8182.67,CC11199,16249
"Surveys, Polls, Research & Voter Lists",2012-2016,2464.59,CC11199,16250
"Filing Fee, Escheat, Fine",2012-2016,505.00,CC11199,16251
"Contract, Employee & Professional Services",2012-2016,4045.45,CC11199,16252
"Printing, Postage, Mailing & Freight",2012-2016,5081.46,CC11199,16253
Candidate Fundraiser Tickets,2012-2016,713.55,CC11199,16254
Postage/Mailing,2012-2016,4135.87,CC11199,16255
Contribution to Political Party,2012-2016,525.00,CC11199,16256
Durable Assets (Supplies/Equipment),2012-2016,1725.09,CC11199,16257
Other,2012-2016,18678.02,CC11199,16258
"Printing, Postage, Mailing & Freight",2014-2016,141.92,CC11201,16259
Office Supplies,2014-2016,65.00,CC11201,16260
"Advertising, Media & Collateral Materials",2014-2016,226.94,CC11201,16261
Food & Beverages,2014-2016,1513.09,CC11202,16262
"Bank Charges, Merchant Fees & Adjustments",2014-2016,862.10,CC11202,16263
Employee Services,2014-2016,699.00,CC11202,16264
Other,2014-2016,4693.21,CC11202,16265
"Advertising, Media & Collateral Materials",2014-2016,19481.36,CC11202,16266
"Advertising, Media & Collateral Materials",2016-2018,1053.47,CC11202,16267
Employee Services,2016-2018,72.00,CC11202,16268
Office Supplies,2016-2018,17.99,CC11202,16269
Donations,2016-2018,220.29,CC11202,16270
"Bank Charges, Merchant Fees & Adjustments",2016-2018,19.50,CC11202,16271
Donations,2014-2016,200.00,CC11203,16272
Travel & Lodging,2014-2016,362.35,CC11203,16273
Food & Beverages,2014-2016,1397.76,CC11203,16274
"Contract, Employee & Professional Services",2014-2016,2596.50,CC11203,16275
Hawaii Election Campaign Fund,2014-2016,50.00,CC11203,16276
Postage/Mailing,2014-2016,414.00,CC11203,16277
Contribution to Political Party,2014-2016,250.00,CC11203,16278
Durable Assets (Supplies/Equipment),2014-2016,2094.92,CC11203,16279
"Filing Fee, Escheat, Fine",2014-2016,25.00,CC11203,16280
Other,2014-2016,1488.83,CC11203,16281
"Advertising, Media & Collateral Materials",2014-2016,5137.24,CC11203,16282
"Bank Charges, Merchant Fees & Adjustments",2014-2016,333.71,CC11203,16283
"Surveys, Polls, Research & Voter Lists",2014-2016,1450.00,CC11203,16284
Campaign Headquarters,2014-2016,3737.00,CC11203,16285
Candidate Fundraiser Tickets,2014-2016,185.00,CC11203,16286
"Printing, Postage, Mailing & Freight",2014-2016,1324.56,CC11203,16287
Office Supplies,2014-2016,231.75,CC11203,16288
"Advertising, Media & Collateral Materials",2012-2016,469.29,CC11204,16289
Other,2012-2016,340.93,CC11204,16290
"Vehicle, Gas & Parking",2012-2016,25.01,CC11204,16291
Food & Beverages,2012-2016,938.08,CC11204,16292
"Bank Charges, Merchant Fees & Adjustments",2012-2016,52.49,CC11204,16293
Donations,2012-2016,71.55,CC11204,16294
"Contract, Employee & Professional Services",2012-2016,2853.20,CC11204,16295
"Filing Fee, Escheat, Fine",2012-2016,50.00,CC11204,16296
"Surveys, Polls, Research & Voter Lists",2012-2016,100.00,CC11204,16297
Contribution to Political Party,2012-2016,25.00,CC11204,16298
"Printing, Postage, Mailing & Freight",2012-2016,35.88,CC11204,16299
Candidate Fundraiser Tickets,2014-2016,275.00,CC11206,16300
"Surveys, Polls, Research & Voter Lists",2014-2016,768.00,CC11206,16301
Food & Beverages,2014-2016,240.37,CC11206,16302
Postage/Mailing,2014-2016,3839.07,CC11206,16303
Office Supplies,2014-2016,256.45,CC11206,16304
Campaign Headquarters,2014-2016,50.00,CC11206,16305
"Printing, Postage, Mailing & Freight",2014-2016,6369.19,CC11206,16306
"Vehicle, Gas & Parking",2014-2016,248.04,CC11206,16307
"Advertising, Media & Collateral Materials",2014-2016,1101.12,CC11206,16308
"Bank Charges, Merchant Fees & Adjustments",2014-2016,125.76,CC11206,16309
Other,2016-2018,573.99,CC11206,16310
"Filing Fee, Escheat, Fine",2012-2016,50.00,CC11207,16311
"Advertising, Media & Collateral Materials",2012-2016,489.04,CC11207,16312
Other,2014-2016,5030.85,CC11208,16313
"Bank Charges, Merchant Fees & Adjustments",2014-2016,7.26,CC11208,16314
Postage/Mailing,2014-2016,470.00,CC11208,16315
"Printing, Postage, Mailing & Freight",2014-2016,1645.84,CC11208,16316
"Advertising, Media & Collateral Materials",2014-2016,710.00,CC11208,16317
Office Supplies,2014-2016,323.52,CC11208,16318
Candidate Fundraiser Tickets,2014-2016,182.29,CC11208,16319
Campaign Headquarters,2014-2016,1281.25,CC11208,16320
Durable Assets (Supplies/Equipment),2014-2016,77.46,CC11208,16321
Food & Beverages,2014-2016,1890.18,CC11208,16322
"Contract, Employee & Professional Services",2014-2016,18533.00,CC11209,16323
Utilities,2014-2016,2848.67,CC11209,16324
Durable Assets (Supplies/Equipment),2014-2016,1628.24,CC11209,16325
Other,2014-2016,25705.06,CC11209,16326
Travel & Lodging,2014-2016,1198.71,CC11209,16327
Postage/Mailing,2014-2016,2277.80,CC11209,16328
"Surveys, Polls, Research & Voter Lists",2014-2016,500.00,CC11209,16329
"Advertising, Media & Collateral Materials",2014-2016,65647.98,CC11209,16330
"Bank Charges, Merchant Fees & Adjustments",2014-2016,85.83,CC11209,16331
"Printing, Postage, Mailing & Freight",2014-2016,9652.08,CC11209,16332
Food & Beverages,2014-2016,20180.17,CC11209,16333
Campaign Headquarters,2014-2016,11450.00,CC11209,16334
Insurance,2014-2016,289.00,CC11209,16335
Office Supplies,2014-2016,3295.17,CC11209,16336
Campaign Headquarters,2016-2018,13994.33,CC11209,16337
Utilities,2016-2018,14.16,CC11209,16338
"Bank Charges, Merchant Fees & Adjustments",2016-2018,471.74,CC11209,16339
Food & Beverages,2016-2018,4982.29,CC11209,16340
"Printing, Postage, Mailing & Freight",2016-2018,2447.46,CC11209,16341
"Filing Fee, Escheat, Fine",2016-2018,250.00,CC11209,16342
"Advertising, Media & Collateral Materials",2016-2018,3070.03,CC11209,16343
Hawaii Election Campaign Fund,2016-2018,100.00,CC11209,16344
Office Supplies,2016-2018,94.69,CC11209,16345
Employee Services,2016-2018,1600.00,CC11209,16346
Contribution to Political Party,2016-2018,620.00,CC11209,16347
"Contract, Employee & Professional Services",2016-2018,6314.19,CC11209,16348
Other,2016-2018,504.58,CC11209,16349
Postage/Mailing,2016-2018,626.00,CC11209,16350
Donations,2016-2018,100.00,CC11209,16351
Food & Beverages,2018-2022,1000.00,CC11209,16352
Candidate Fundraiser Tickets,2018-2022,12350.00,CC11209,16353
Membership & Subscription Fees,2018-2022,104.70,CC11209,16354
Postage/Mailing,2018-2022,972.27,CC11209,16355
"Advertising, Media & Collateral Materials",2018-2022,7797.41,CC11209,16356
Donations,2018-2022,8700.00,CC11209,16357
"Contract, Employee & Professional Services",2018-2022,6831.42,CC11209,16358
Contribution to Political Party,2018-2022,2250.00,CC11209,16359
"Printing, Postage, Mailing & Freight",2018-2022,32.09,CC11209,16360
Durable Assets (Supplies/Equipment),2018-2022,573.60,CC11209,16361
Other,2018-2022,20550.00,CC11209,16362
Postage/Mailing,2014-2016,1885.67,CC11210,16363
"Bank Charges, Merchant Fees & Adjustments",2014-2016,181.06,CC11210,16364
"Filing Fee, Escheat, Fine",2014-2016,250.00,CC11210,16365
Office Supplies,2014-2016,55.14,CC11210,16366
Other,2014-2016,25.00,CC11210,16367
"Printing, Postage, Mailing & Freight",2014-2016,2597.12,CC11210,16368
"Contract, Employee & Professional Services",2014-2016,2300.77,CC11210,16369
Campaign Headquarters,2014-2016,304.64,CC11210,16370
"Advertising, Media & Collateral Materials",2014-2016,3286.03,CC11210,16371
Food & Beverages,2014-2016,722.90,CC11210,16372
Other,2016-2018,31.18,CC11210,16373
"Bank Charges, Merchant Fees & Adjustments",2016-2018,16.94,CC11210,16374
"Printing, Postage, Mailing & Freight",2014-2016,2565.44,CC11211,16375
Postage/Mailing,2014-2016,1317.35,CC11211,16376
"Filing Fee, Escheat, Fine",2014-2016,25.00,CC11211,16377
Food & Beverages,2014-2016,3155.04,CC11211,16378
Donations,2014-2016,400.00,CC11211,16379
"Advertising, Media & Collateral Materials",2014-2016,1356.34,CC11211,16380
Other,2012-2016,7.00,CC11212,16381
"Filing Fee, Escheat, Fine",2012-2016,25.00,CC11212,16382
Postage/Mailing,2012-2016,1720.83,CC11212,16383
Food & Beverages,2012-2016,4807.75,CC11213,16384
Other,2012-2016,1067.18,CC11213,16385
"Surveys, Polls, Research & Voter Lists",2012-2016,346.45,CC11213,16386
Office Supplies,2012-2016,549.13,CC11213,16387
"Printing, Postage, Mailing & Freight",2012-2016,5451.88,CC11213,16388
"Bank Charges, Merchant Fees & Adjustments",2012-2016,96.58,CC11213,16389
Postage/Mailing,2012-2016,970.62,CC11213,16390
"Advertising, Media & Collateral Materials",2012-2016,125.00,CC11213,16391
Utilities,2012-2016,262.36,CC11213,16392
"Filing Fee, Escheat, Fine",2012-2016,25.00,CC11213,16393
Other,2016-2020,52.68,CC11213,16394
"Advertising, Media & Collateral Materials",2014-2016,200.00,CC11214,16395
"Printing, Postage, Mailing & Freight",2014-2016,1028.52,CC11214,16396
"Filing Fee, Escheat, Fine",2014-2016,25.00,CC11214,16397
"Surveys, Polls, Research & Voter Lists",2014-2016,564.90,CC11214,16398
Postage/Mailing,2014-2016,2968.39,CC11214,16399
Other,2014-2016,500.00,CC11214,16400
"Bank Charges, Merchant Fees & Adjustments",2014-2016,7.40,CC11214,16401
Office Supplies,2014-2016,130.89,CC11214,16402
"Bank Charges, Merchant Fees & Adjustments",2016-2018,13.00,CC11214,16403
Other,2016-2018,659.90,CC11214,16404
"Filing Fee, Escheat, Fine",2012-2016,25.00,CC11215,16405
"Bank Charges, Merchant Fees & Adjustments",2012-2016,0.00,CC11215,16406
Other,2016-2020,100.00,CC11215,16407
Other,2014-2016,458.33,CC11217,16408
"Advertising, Media & Collateral Materials",2014-2016,863.52,CC11217,16409
Postage/Mailing,2014-2016,10.00,CC11217,16410
Food & Beverages,2014-2016,40.00,CC11217,16411
Travel & Lodging,2016-2018,20.00,CC11217,16412
Contribution to Political Party,2016-2018,595.00,CC11217,16413
"Filing Fee, Escheat, Fine",2016-2018,25.00,CC11217,16414
Food & Beverages,2016-2018,1471.54,CC11217,16415
Office Supplies,2016-2018,14.57,CC11217,16416
Hawaii Election Campaign Fund,2016-2018,116.67,CC11217,16417
"Bank Charges, Merchant Fees & Adjustments",2016-2018,139.91,CC11217,16418
Other,2016-2018,1115.95,CC11217,16419
"Advertising, Media & Collateral Materials",2016-2018,4951.66,CC11217,16420
Postage/Mailing,2016-2018,139.80,CC11217,16421
Campaign Headquarters,2016-2018,875.04,CC11217,16422
"Printing, Postage, Mailing & Freight",2016-2018,1738.14,CC11217,16423
"Contract, Employee & Professional Services",2016-2018,1084.96,CC11217,16424
"Printing, Postage, Mailing & Freight",2018-2020,48.03,CC11217,16425
Campaign Headquarters,2014-2016,530.00,CC11218,16426
"Contract, Employee & Professional Services",2014-2016,1367.12,CC11218,16427
Food & Beverages,2014-2016,243.18,CC11218,16428
"Printing, Postage, Mailing & Freight",2014-2016,2249.67,CC11218,16429
"Bank Charges, Merchant Fees & Adjustments",2014-2016,32.45,CC11218,16430
"Advertising, Media & Collateral Materials",2014-2016,535.40,CC11218,16431
Travel & Lodging,2014-2016,1763.58,CC11219,16432
Contribution to Political Party,2014-2016,700.00,CC11219,16433
Office Supplies,2014-2016,100.85,CC11219,16434
Other,2014-2016,14321.83,CC11219,16435
Postage/Mailing,2014-2016,825.05,CC11219,16436
"Advertising, Media & Collateral Materials",2014-2016,5944.09,CC11219,16437
Hawaii Election Campaign Fund,2014-2016,25.00,CC11219,16438
"Filing Fee, Escheat, Fine",2014-2016,252.50,CC11219,16439
Food & Beverages,2014-2016,9574.77,CC11219,16440
"Printing, Postage, Mailing & Freight",2014-2016,6317.18,CC11219,16441
"Vehicle, Gas & Parking",2014-2016,130.93,CC11219,16442
Donations,2014-2016,75.47,CC11219,16443
Other,2016-2018,99.51,CC11219,16444
"Filing Fee, Escheat, Fine",2018-2020,229.45,CC11219,16445
"Advertising, Media & Collateral Materials",2014-2016,231.25,CC11221,16446
Utilities,2014-2016,302.35,CC11223,16447
Campaign Headquarters,2014-2016,3695.77,CC11223,16448
Postage/Mailing,2014-2016,120.10,CC11223,16449
"Filing Fee, Escheat, Fine",2014-2016,250.00,CC11223,16450
Office Supplies,2014-2016,259.50,CC11223,16451
"Printing, Postage, Mailing & Freight",2014-2016,725.33,CC11223,16452
Other,2014-2016,73.50,CC11223,16453
"Advertising, Media & Collateral Materials",2014-2016,4266.78,CC11223,16454
Campaign Headquarters,2016-2018,611.17,CC11223,16455
Food & Beverages,2016-2018,91.25,CC11223,16456
Donations,2014-2016,500.00,CC11224,16457
Campaign Headquarters,2014-2016,1110.75,CC11224,16458
"Contract, Employee & Professional Services",2014-2016,950.00,CC11224,16459
"Bank Charges, Merchant Fees & Adjustments",2014-2016,12.50,CC11224,16460
Food & Beverages,2014-2016,4462.90,CC11224,16461
"Vehicle, Gas & Parking",2014-2016,36.57,CC11224,16462
Office Supplies,2014-2016,534.23,CC11224,16463
Postage/Mailing,2014-2016,2091.56,CC11224,16464
"Printing, Postage, Mailing & Freight",2014-2016,4302.38,CC11224,16465
Other,2014-2016,1546.76,CC11224,16466
"Advertising, Media & Collateral Materials",2014-2016,4101.07,CC11224,16467
Membership & Subscription Fees,2014-2016,75.00,CC11224,16468
Food & Beverages,2016-2018,2000.35,CC11224,16469
Other,2016-2018,3806.85,CC11224,16470
Donations,2016-2018,25.00,CC11224,16471
Postage/Mailing,2016-2018,100.00,CC11224,16472
Office Supplies,2016-2018,73.36,CC11224,16473
"Printing, Postage, Mailing & Freight",2016-2018,2673.69,CC11224,16474
"Bank Charges, Merchant Fees & Adjustments",2016-2018,2.50,CC11224,16475
"Advertising, Media & Collateral Materials",2016-2018,16462.88,CC11224,16476
Postage/Mailing,2014-2016,1440.37,CC11226,16477
Contribution to Political Party,2014-2016,153.97,CC11226,16478
"Contract, Employee & Professional Services",2014-2016,2856.06,CC11226,16479
Food & Beverages,2014-2016,2504.80,CC11226,16480
Office Supplies,2014-2016,37.93,CC11226,16481
"Advertising, Media & Collateral Materials",2014-2016,11310.80,CC11226,16482
Candidate Fundraiser Tickets,2014-2016,65.00,CC11226,16483
Other,2014-2016,1202.14,CC11226,16484
"Printing, Postage, Mailing & Freight",2014-2016,7620.83,CC11226,16485
"Filing Fee, Escheat, Fine",2014-2016,260.00,CC11226,16486
"Surveys, Polls, Research & Voter Lists",2014-2016,400.00,CC11226,16487
"Bank Charges, Merchant Fees & Adjustments",2014-2016,574.63,CC11226,16488
Campaign Headquarters,2014-2016,520.00,CC11226,16489
"Bank Charges, Merchant Fees & Adjustments",2016-2018,668.11,CC11226,16490
Office Supplies,2016-2018,404.46,CC11226,16491
Donations,2016-2018,228.38,CC11226,16492
"Contract, Employee & Professional Services",2016-2018,5286.69,CC11226,16493
Campaign Headquarters,2016-2018,865.00,CC11226,16494
Food & Beverages,2016-2018,4622.77,CC11226,16495
"Printing, Postage, Mailing & Freight",2016-2018,1569.31,CC11226,16496
Other,2016-2018,3798.69,CC11226,16497
Insurance,2016-2018,104.24,CC11226,16498
Travel & Lodging,2016-2018,420.24,CC11226,16499
Postage/Mailing,2016-2018,222.58,CC11226,16500
"Advertising, Media & Collateral Materials",2016-2018,22319.30,CC11226,16501
"Vehicle, Gas & Parking",2016-2018,497.84,CC11226,16502
Hawaii Election Campaign Fund,2016-2018,500.00,CC11226,16503
Other,2018-2020,500.00,CC11226,16504
"Bank Charges, Merchant Fees & Adjustments",2018-2020,30.00,CC11226,16505
"Advertising, Media & Collateral Materials",2018-2020,197.11,CC11226,16506
"Bank Charges, Merchant Fees & Adjustments",2014-2016,35.50,CC11228,16507
"Advertising, Media & Collateral Materials",2014-2016,3074.00,CC11228,16508
Hawaii Election Campaign Fund,2014-2016,70.00,CC11228,16509
Other,2014-2016,178.85,CC11228,16510
Office Supplies,2014-2016,354.06,CC11228,16511
Food & Beverages,2014-2016,30.34,CC11228,16512
Donations,2014-2016,100.00,CC11228,16513
Other,2016-2018,114.23,CC11228,16514
"Advertising, Media & Collateral Materials",2016-2018,612.80,CC11228,16515
"Bank Charges, Merchant Fees & Adjustments",2016-2018,100.00,CC11228,16516
Hawaii Election Campaign Fund,2012-2016,300.00,CC11229,16517
Food & Beverages,2012-2016,2774.80,CC11229,16518
"Filing Fee, Escheat, Fine",2012-2016,250.00,CC11229,16519
"Surveys, Polls, Research & Voter Lists",2012-2016,161.50,CC11229,16520
Travel & Lodging,2012-2016,42.75,CC11229,16521
"Bank Charges, Merchant Fees & Adjustments",2012-2016,26.00,CC11229,16522
"Advertising, Media & Collateral Materials",2012-2016,24714.95,CC11229,16523
Contribution to Political Party,2012-2016,155.00,CC11229,16524
Postage/Mailing,2012-2016,7542.21,CC11229,16525
Campaign Headquarters,2012-2016,300.00,CC11229,16526
"Printing, Postage, Mailing & Freight",2012-2016,5388.52,CC11229,16527
Other,2012-2016,10872.26,CC11229,16528
Office Supplies,2012-2016,123.08,CC11229,16529
Utilities,2012-2016,285.10,CC11229,16530
"Contract, Employee & Professional Services",2012-2016,401.44,CC11229,16531
Other,2016-2020,1048.87,CC11229,16532
Postage/Mailing,2014-2016,3581.87,CC11230,16533
Durable Assets (Supplies/Equipment),2014-2016,272.07,CC11230,16534
"Advertising, Media & Collateral Materials",2014-2016,3587.89,CC11230,16535
"Filing Fee, Escheat, Fine",2014-2016,250.00,CC11230,16536
Other,2014-2016,493.85,CC11230,16537
Office Supplies,2014-2016,135.05,CC11230,16538
"Bank Charges, Merchant Fees & Adjustments",2014-2016,44.46,CC11230,16539
Food & Beverages,2014-2016,425.39,CC11230,16540
"Surveys, Polls, Research & Voter Lists",2014-2016,300.00,CC11230,16541
"Filing Fee, Escheat, Fine",2016-2018,270.00,CC11230,16542
"Contract, Employee & Professional Services",2016-2018,30.00,CC11230,16543
"Advertising, Media & Collateral Materials",2016-2018,2061.33,CC11230,16544
Office Supplies,2016-2018,190.51,CC11230,16545
"Bank Charges, Merchant Fees & Adjustments",2016-2018,73.17,CC11230,16546
"Printing, Postage, Mailing & Freight",2016-2018,7475.98,CC11230,16547
Other,2016-2018,356.18,CC11230,16548
Taxes & Insurance,2016-2018,157.07,CC11230,16549
Postage/Mailing,2016-2018,3427.54,CC11230,16550
"Surveys, Polls, Research & Voter Lists",2016-2018,369.58,CC11230,16551
"Bank Charges, Merchant Fees & Adjustments",2018-2020,5.00,CC11230,16552
Other,2014-2016,4149.75,CC11231,16553
Campaign Headquarters,2014-2016,326.14,CC11231,16554
Office Supplies,2014-2016,518.59,CC11231,16555
"Printing, Postage, Mailing & Freight",2014-2016,12828.89,CC11231,16556
"Contract, Employee & Professional Services",2014-2016,7445.51,CC11231,16557
Food & Beverages,2014-2016,8825.56,CC11231,16558
"Advertising, Media & Collateral Materials",2014-2016,3281.92,CC11231,16559
"Filing Fee, Escheat, Fine",2014-2016,250.00,CC11231,16560
"Bank Charges, Merchant Fees & Adjustments",2014-2016,209.17,CC11231,16561
Postage/Mailing,2014-2016,6556.76,CC11231,16562
Campaign Headquarters,2016-2018,175.94,CC11231,16563
Postage/Mailing,2016-2018,7101.89,CC11231,16564
"Contract, Employee & Professional Services",2016-2018,4229.31,CC11231,16565
Office Supplies,2016-2018,437.39,CC11231,16566
Food & Beverages,2016-2018,10960.95,CC11231,16567
"Advertising, Media & Collateral Materials",2016-2018,2268.95,CC11231,16568
